tweettext,label
RT @craigslistlover: This is so sad https://t.co/pK9QiunRbt,1
"RT @3shells1991: Depression is not funny.

Anxiety is not funny.

Schizophrenia is not funny.

Self-harm is not funny.

Anorexia is not fun…",1
RT @KaeLynnGail: Ur wcw binge watches criminal minds but then can't go to the store alone without having an anxiety attack. It's me I'm ur…,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @oraltwjnk: Depression https://t.co/g4QIZjnRj1,1
"RT @IAPublicHealth: #Summer break means fun for some students, but isolation &amp; #depression for others. Be aware of signals your child m… ",1
@BabyDelRey4 @pilotsdelkaty @chartdata @twentyonepilots Having depression is what you call being emo? Oh you're TS… https://t.co/LDHK79Xyj0,1
RT @Fact: 8 Depression Myths We Need To Stop Believing... https://t.co/GCn8FdfuzD,1
RT @DomainOfLegends: Im so fùcking sad that a lot don't know when will Liam release his first solo album. For all of you that do not know..…,1
"RT @gloomieghoul: yea im into BDSM  

Bitch i am so 
D 
Sad
M",1
RT @TheGoogleFactz: Art against depression https://t.co/jwaShXB5bu,1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
RT @Kaitlynbri: I wish some understood the gravity of depression and the day to day struggles that come with it. I become so antisocial and…,1
"RT @NBCSPhilly: Alcohol use. Thoughts of suicide. 

In an exclusive interview, Brian Dawkins reveals the struggles he faced during his NFL…",1
RT @indiansinner: depressed teens go into their adult years living with depression and never getting help because they don't know any… ,1
"RT @uranus_2: PTSDの神経科学。レビュー。Brain circuit dysfunction in post-traumatic stress disorder: from mouse to man
https://t.co/toMiG2AiMg",1
Very sad indeed,1
@RetroSlimes @Pikaclicks @JasKnightWing @AmMorgaan js that with two parents diagnosed w/ depression that is not really how it works,1
"RT @allouratoms: The most gender, sexuality, race, religion, mental health inclusive show quite possibly ever, and you bloody cancel it. Wh…",1
"ja jeden Morgen frage ich mich das.
muss dann tatsächlich selbst an die Maschine und auf den Knopf drücken.´
Ich wü… https://t.co/Xp8OAwUUxr",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
My death is what caused Kotetsu's downfall into depression.,1
"Maratha quotas: Fresh violence in Maharashtra, one more suicide https://t.co/g2nbL75GEr",1
"This actually broke my heart, and i have no idea why. It's so sad it hurts",1
RT @OGHerbo: Y’all really got to stop letting people stress you out...it’s never that serious.,1
RT @altoctrl: i’m tired of being so goddamn sad all the goddamn time there’s only so much more of this i can take,1
"I'm going to sleep mad, disappointed and sad what a great convo",1
8 Depression Myths We Need To Stop Believing... https://t.co/mD3plGGiG9 https://t.co/5QHBdmlYlr,1
Calling and writing my reps every day. Absorbing the news. Passing it on. Trying to do tiny things to keep from sinking into depression.,1
@olivermrks that's so sad,1
RT @mysteriousfact: Not being able to control your negative thoughts is also a warning sign of depression.,1
"10. i have severe anxiety, most of it social anxiety",1
RT @Libertee__Belle: @BadAssKittyG @FreeKatoAndKleo @EzekielElliott A very sad story. Their fate has been upheld for too long. The judges f…,1
I’ve had a lingering sadness in me for days now and maybe it’s just another spell of being sad,1
RT @mysteriousfact: Not being able to control your negative thoughts is also a warning sign of depression.,1
"RT @RustyNa56941001: @From_SoDak I’ve witnessed it, quite sad. Fucking guys think Soy shakes are a meal. Eat some fucking red meat and grow…",1
"RT @depressingmsgs: depression isn't always sadness, it can also be emptiness, anger, tiredness or loneliness. sometimes a cry for help isn…",1
RT @mistercakerz: DID THE #sleeppositionmeme by @time2slime !! IT ME SLEEPING AWAY MY ANXIETY- I MEAN SLEEPING FROM A HARD DAY OF WOR… ,1
Combating feelings of #depression and #loneliness? Check out this video. https://t.co/DAUdpyQYjS,1
"Am End wird sich die ""Ausgelassenheit"" noch in Depression wandeln...-&gt; #wahl17

vergeben : vielleicht; vergessen: n… https://t.co/q9jl2tCTI6",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @botanical: He spent two years planting thousands of scented flowers for his blind wife to smell to help with her depression https://t.c…,1
"RT @iatemuggles: me: i need to talk this out with someone

my anxiety: you’re going to come off as needy. isolate urself and handle it. all…",1
RT @SkyeCreativeONe: How come every female yoga instructor I know is an anxiety ridden cunty bitch? Isn't that the opposite of what they… ,1
"1. Marijuana is a drug known for its use of relieving symptoms of chronic pain, anxiety, even cancer symptoms etc.",1
People always askin me how I got so skinny... wanna know my secret? Depression.,1
I have a problem wit Dikes...I can't help it! They're Mental Health patience 🤷🏽‍♂️,1
Thousands of  mothers left to cope alone with mental illness https://t.co/fhLp6dboMm,1
"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…",1
RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,1
"@MmmPrexton my depression is the lite fire, beach house is the man this Friday night.  https://t.co/rNlIbB5PP0",1
"RT @troubledpoc: i met haqiem rusli at starbucks earlier 😅 i asked him why did he faked his depression , then he threw his iced americano a…",1
"RT @shookyminyoongi: ""goodmorning"" 
goodmorning fam

""i'm sad""
cheer up fam

i'm so tired 
""take a rest fam""

""i need someone to talk to""
m…",1
RT @yikessamira: SAD! https://t.co/CMb4Y7O9UB,1
RT @VINTERINE: wtf is this me when I blast sad music in my earphones and cry while I wash the dishes and clean the house https://t.co/n1Xbl…,1
RT @iGasup_hoes: Me looking for the culprit of my anxiety and depression when I'm the person who cause it https://t.co/euqrHRD2bw,1
@Pedroloveslife Damn sad reacts 😭 can we hoop somewhere else? Maybe Santa Fe?,1
RT @zonum_ettevy: Sharika aka @LadyThriller69 has been hospitalized for attempted suicide.  Why now after appearing to have a burst of Drag…,1
"@SUDD3N_D3ATH Indie, Alternative, Indie Pop, Chill step, basically anything on Koala Kontrol, Suicide Sheep, and related to Oh Wonder",1
I've never had this post fest depression y'all speak of. 🤔,1
"@J__187 Forreal! But in reality nobody gives a shit about them being mad, sad or waking up in a bad mood lol",1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
RT @AdrianXpression: Bitch move! You didn't bat an eyelid at your husband's racist bigotry OR his confession of being a sexual predator htt…,1
this is making me so sad i’m,1
I added a video to a @YouTube playlist https://t.co/pxiZs6QAs2 Piano music - my lonely road - sad piano song - piano solo instrumental,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
I legit feel like I’m going thro a depression and i hate it 😞,1
"RT @marshawright: #Anxiety does not help anybody achieve what they need to do, it is a barrier that must be knocked down. 🤔
#positive… ",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
"RT @TWLOHA: ""9 Things You Shouldn't Say to Someone With Depression (and What to Say Instead) (via @themightysite) https://t.co/aZk2Ff3uFv",1
Being lied to makes me sad,1
When ur depression hits u outta nowhere https://t.co/t8gSP0CfBo,1
RT @BestMensHair: 9 Celebs Who Escaped From The Terrifying Clutches Of Depression https://t.co/8H3GcDTlxL,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @Fact: 8 Depression Myths We Need To Stop Believing... https://t.co/GCn8FdfuzD,1
My mom cleaned my room because she thinks I have legit depression,1
RT @craigslistlover: This is so sad https://t.co/pK9QiunRbt,1
"RT @EmpoweringGoa: Those in need of counselling can contact the following numbers. 

Life Suicide Prevention Helpline No.78930-78930 

Rosh…",1
RT @haofansite: wait people are actually pissed at minghao for saying that carats can’t date him? which is common sense? it must be sad bei…,1
@benshapiro @hasanthehun It's wierder to write anti porn books about how sad the girls you jerk off to are.,1
"Depression and Psychopathy are opposite sides... ones is destructive to oneself, the other is destructive to others.",1
Watching the #spellingbee to ward off depression.,1
RT @mystylesbutera: “hamille broke up” aw that’s sad alexa play ‘they were never together in the first place’ by me,1
"I wanna make you smile whenever you're sad
Carry you around when your arthritis is bad
All I wanna do is grow old w… https://t.co/jig6yptn6t",1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
RT @dubsteppenwolf: Well this is unbelievably sad and fucked up and totally unsurprising https://t.co/9BM9qjHDHO,1
RT @mistercakerz: DID THE #sleeppositionmeme by @time2slime !! IT ME SLEEPING AWAY MY ANXIETY- I MEAN SLEEPING FROM A HARD DAY OF WOR… ,1
"RT @YoungGawhd: My dog has really bad separation anxiety and every now and then when he thinks people are leaving, this happens and I feel…",1
@jordangraham__ Walmart. My brain is already clouding with anxiety and suicide,1
"Video based on Dr. Paterson's book ""How to be Miserable: 40 Strategies you Already Use"" https://t.co/cDwJIQuPM5 #depression",1
RT @bernmelnyk: Teen suicide is on the rise. We must do a better job with prevention and teaching CBT/coping skills BEFORE depression occur…,1
"RT @matthaig1: Suicide is preventable, but not selfish. Suicide is, normally, death caused by the illness of depression. It is the final sy…",1
"RT @NasirPasir: Johan: “Nora kenapa tak buat Kiki Challenge?”
Nora Danish: “Nanti depression kena kecam”
Zizan: “Jangan risau, kalau kita d…",1
Photography changed mine after my fathers death 🙏🏾,1
"RT @MxhaeI: you know what sucks more than social anxiety?

       😜
   👊/||\_ 
    _/¯    ¯\_

being self aware that you’re wasting your li…",1
RT @iGasup_hoes: Me looking for the culprit of my anxiety and depression when I'm the person who cause it https://t.co/euqrHRD2bw,1
"RT @jbakken2015: ur wcw takes 3 depression naps a day, worries about nothing and eats everything in sight, it's me, im ur wcw",1
"RT @thatgirlkp_: I have anxiety about moving, I fckn hate moving!",1
RT @GIRLposts: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
7 Alternative Therapies for Depression https://t.co/srvofjyZGb  https://t.co/qqUrRDAbiD,1
"RT @iatemuggles: me: i need to talk this out with someone

my anxiety: you’re going to come off as needy. isolate urself and handle it. all…",1
My big anxiety is work! I work at a fastfood sandwich shop and inshallah I'll ask to wear a longsleeve shirt under my work shirt plus hijab.,1
RT @COCONUTOILBAE: when you want to be friends w ppl but ppl think ur mean and unapproachable cus u have a resting bitch face and soci… ,1
I’m so sad because I was in los cabos literally three weeks ago and now you’re telling me he is right where I was W… https://t.co/MKKUrq7GFK,1
RT @MuthuiMkenya: It is a sad day in Kenya !!!! Whistle-blowers hit hard after @C_NyaKundiH Twitter account is suspended on unclear grounds…,1
